s.|diversij|d’ivers’ij, -an, -ad|диверсия|diversio|||||||||
s.|dizel’|d’izel’|дизель|diiseli|||||||||
s.|dnevnik|dn’evn’ik, -an, -ad|дневник|päiväkirja|||||||||
s.|docent|docent, -an, -ad|доцент|dosentti|||||||||
s.|dogovor|dogovor, -an, -ad|договор|sopimus|||||||||
v.|dokažida|dokaži/da, -b, -i|доказать|todistaa|||||||||
s.|doktrin|doktr’in, -an, -ad|доктрина|doktriini|||||||||
s.|dokument|dokument, -an, -ad|документ|dokumentti, asiakirja|||||||||
s.|dollar|dollar, -an, -ad|доллар|dollari|||||||||
s.|dolžnost’|dolžnost’, -in, -id|должность|virka|||||||||
a.|domennoi|domenn/ij, -uun, -uud |доменный|masuuni-|||||||||
s.|domkrat|domkrat, -an, -ad|домкрат|nosturi|||||||||
s.|dopros|dopros, -an, -ad|допрос|kuulustelu|||||||||
s.|doverennost’|dover’ennost’, -in, -id|доверенность|luottokirja|||||||||
s.|druam|drama, -n, -d|драма|draama|||||||||
s.|dramaturg|dramaturg, -an, -ad|драматург|dramaturgi|||||||||
v.|dreifuida|dr’eifu/ida, -ib, -i|дрейфовать|ajelehtia|||||||||
v.|dressiruida|dr’es’s’iru/ida, -ib, -i|дрессировать|dreseerata|||||||||
s.|drobu|drobu, -n, -d|дробь|hauli|||||||||
s.|droždi|drožd'i, -n, -d|дрожжи|hiiva|||||||||
s. mon.|droždid|drožd'i/d ~ drožži/d, -in, -id|дрожжи|hiiva|||||||||
s.|drušk|drušk, -an, -ad|шафер, дружка|sulhaspoika, edeskäypä|||||||||
s.|druug|druug, -an, -ad|любовник|rakastaja|||||||||
v.|druužida|druu/šta, -žib, -žii|дружить|olla ystäviä|||||||||
s.|druužind|druužind, -an, -ad|дружба|ystävyys|||||||||
v.|duavida|duav/da, -ib, -ii|душить, задушить, удушить|tukehduttaa|||||||||
s.|duel’|duel’|дуэль|kaksintaistelu|||||||||
s.|duet|duet, -an, -ad|дуэт|duetto|||||||||
v.|dügenzoittada|d’ugenzuu/tta, -tab, -t’ ~ -t’ii|затруднять, обременять|vaikeuttaa, raskauttaa|||||||||
s.|dupl’or|dupl’or, -an, -ad|дублёр||||||||||
s.|durm|dur’m ~ nur'm (KTK), -en, -ed|дёрн; лужайка, газон|nurmi, nurmikko|||||||||
s.|dušš|duš, -an, -ad|душ|suihku|||||||||
s.|duuh|duuh, -an, -ad|дух, запах|haju|||||||||
a.|duuhukaz|duhuka/z, -han, -st (IL)|душистый|tuoksuva|||||||||
s.|dvigatel’|dvigat’el’|двигатель|moottori, kone|||||||||
s.|dvoik|dvoik, -an, -ad|двойка|kakkonen|||||||||
s.|dvorč|dvorc, -an, -ad|дворец|palatsi|||||||||
s.|džaz|džaz, -an, -ad|джазз|jatsi|||||||||
s.|džem|džem, -an, -ad|джем|marmeladi|||||||||
s. mon.|džincad|džinsi|джинсы|farkut|||||||||
s.|ečind|ečind, -an, -ad|поиск, поиски, розыск, обыск, иск|etsintä|||||||||
v. frekv.|ečitelta|ečite/l’da, -l’ob, -l’ ~ -l’ii|обыскивать, обыскать|etsiskellä|||||||||
a.|edahaine|edaha/an’e, -ažen, -št|далёкий|kaukainen|||||||||
adv. yhd.|edahanpiä|edaham/piä|издалека, издали|kaukaa, etäältä|||||||||
s. yhd.|edelpiämaksand|edelpiä/maksand|задаток|ennakkomaksu|||||||||
adv.|edemba|edemba|дальше|kauempana|||||||||
adv.|edembaks|edembaks|подальше|kauemmaksi|||||||||
v.|edeta|ede/ta, -nob, -n’ ~ -n’ii|отдалиться|loitota, etääntyä|||||||||
s.|efekt|effekt, -an, -ad|эффект|effekti|||||||||
s.|efir|efir, -an, -ad|эфир|eetteri|||||||||
adv.|egläi|egl'aa ~ egl’ää|вчера|eilen|||||||||
a.|egläine|egl'a/an'e ~ egl’ä/än’e, -ažen  ~ -äžen, -št|вчерашний|eilinen|||||||||
s.|egojizm|egojizm, -an, -ad|эгоизм|egoismi|||||||||
s.|egzamen|egzamen, -an, -ad|экзамен|tentti|||||||||
s.|egzeml’ar|egzeml’ar, -an, -ad|экземляр|kappale|||||||||
a. yhd.|ei-amu|ei/amu|недавно|hiljattain|||||||||
a. yhd.|ei-čoma|ei/čoma|некрасивый|ruma|||||||||
adv. yhd.|ei-dügedas|ei/d’ugedas|нетрудно|helppoa|||||||||
adv. yhd.|ei-edahan|ei/edahan|недалеко, невдалеке|lähellä|||||||||
adv. yhd.|ei-hätken|ei/hät’ken|недолго|lyhyen ajan|||||||||
adv. yhd.|ei-kallehes|ei/kal’hes|недорого|edullisesti|||||||||
a. yhd.|ei-kova|ei/kova|нетвердый|pehmeä|||||||||
a. yhd.|ei-küps’|ei/küps’|неспелый|raaka|||||||||
a. yhd.|ei-luja|ei/luja|непрочный|heikko|||||||||
s. yhd.|ei-muga|ei/muga|неверно|väärin|||||||||
v. yhd.|ei-olda|ei/olda|отсутствовать|olla poissa|||||||||
adv. yhd.|ei-pahoin|ei/pahuun|недурно|ei huonoa|||||||||
a. yhd.|ei-räkk|ei/r’äkk|нежаркий|viileä|||||||||
a. yhd.|ei-vihaž|ei/vihaž|незлой|hyväsydäminen|||||||||
a. yhd.|iele-kuurij|iel’e/kuur’ij|некурящий|savuton|||||||||
s.|ekipaž|ekipaž, -an, -ad|экипаж|miehistö|||||||||
s.|ekran|ekran, -an, -ad|экран|valkokangas, kuvaruutu|||||||||
s.|ekranizacij|ekran’izacij, -an, -ad|экранизация|elokuvaus|||||||||
s.|ekskalator|ekskalator, -an, -ad|эскалатор||||||||||
s.|ekskursij|ekskurs’ij, -an, -ad|экскурсия||||||||||
s.|ekspedicij|eksped’icij, -an, -ad|экспедиция|tutkimusretki|||||||||
s.|eksperiment|eksper’iment, -an, -ad|эксперимент|eksperimentti|||||||||
s.|ekspert|ekspert, -an, -ad|эксперт|ekspertti|||||||||
s.|eksponat|eksponat, -an, -ad|экспонат|museoesine|||||||||
s.|eksport|eksport, -an, -ad|экспорт|eksportti|||||||||
s.|ekspress|ekspress, -an, -ad|экспресс|ekspressi|||||||||
s.|ekvator|ekvator, -an, -ad|экватор|ekvaattori|||||||||
s.|eländ|el’änd, -an, -ad|жизнь|elämä|||||||||
s. yhd.|eländsija|el’änt/s’ija|местожительство, место жительства|asuinpaikka|||||||||
a.|eläv|el’äb, -an, -ad|живой|elävä|||||||||
adv.|elävalleh|el’äbal'eze (KTK)|заживо|elävältä|||||||||
adv.|elävaze|el’äbaze|живьём, заживо|elävältä|||||||||
v.|elävduda|el’äbdu/da, -b, -i|оживать, ожить, воскресать, воскреснуть; выздороветь|elpyä, herätä henkiin, nousta kuolleista; parantua|häin el'äbdub (KTK)|он выздоровеет|hän parantuu|hüö el'äbdutaze (KTK)|они выздоровеют|he parantuvat|||
s.|električk|el’ektr’ičk, -an, -ad|электричка|sähköjuna|||||||||
s.|elektrikoi|el’ektr’ik, -an, -ad|электрик|sähkömies|||||||||
s. yhd.|elektrobritv|el’ektro/br’itv|электробритва|sähköpartakone|||||||||
s.|pojezd|pojezd, -an, -ad|поезд|juna|||||||||
s. yhd.|elektropojezd|el’ektro/pojezd|электропоезд|sähköjuna|||||||||
s.|element|el’ement, -an, -ad|элемент|elementti|||||||||
s.|elevator|el’evator, -an, -ad|элеватор|elevaattori|||||||||
a.|elgendaj|el’gendaj, -an, -ad|понимающий; смышлёный|ymmärtäväinen; älykäs|||||||||
s.|elgendamine|el’gendami/in’e, -ižen, -št|понимание|ymmärryys|||||||||
s. yhd.|eloaig|elo/aig|жизнь, время жизни|elämä, elinaika|oma eloaig|биография|||||||
s.|emä|ema ~ emä, -n, -d|самка|naaras, emo|||||||||
s. yhd.|emäkoir|emä/koir|сука|naaraskoira|||||||||
s. yhd.|emäkondij|emä/kond’ij|медведица|emokarhu|||||||||
s.|emal’|emal’, -in, -id|эмаль|emalji|||||||||
s.|emigracij|emigracij, -an, -ad|эмиграция, иммиграция|maastamuutto, maahanmuutto|||||||||
s.|emigrant|emigrant, -an, -ad|эмигрант|maastamuuttaja|||||||||
s.|emlem|eml’em, -an, -ad|эмблема|logo|||||||||
adv.|endemba|endemba|пораньше|aikaisemmin|||||||||
s.|energij|energij, -an, -ad|энергия|energia|||||||||
s.|epidemij|epid’emij, -an, -ad|эпидемия|epidemia|||||||||
s.|epilog|epilog, -an, -ad|эпилог|epilogi|||||||||
s.|epizod|epizod, -an, -ad|эпизод|episodi|||||||||
s.|epuz|epos, -an, -ad|эпос|eepos|||||||||
a.|eraz|era/z ~ era/s’ (IL), -sen, -st |следующий|seuraava|||||||||
v.|erigduda|er’igdu/da, -b, -i|разводиться, развестись, разлучаться||||||||||
adv.|eriže|er'iže ~ (Pal) erže|врозь, порознь, отдельно|erikseen, erillään|||||||||
s.|eskiz|eskiz, -an, -ad|эскиз|luonnos|||||||||
s.|estafet|estafet, -an, -ad|эстафета|viesti|||||||||
s.|estakad|estakad, -an, -ad|эстакада|silta|||||||||
s.|et’uud|et’ud, -an, -ad|этюд|etydi, harjoitelma|||||||||
s.|etiket|et’iket, -an, -ad|этикет|etiketti|||||||||
s.|etiketk|et’iketk, -an, -ad|этикетка|etiketti|||||||||
s.|evakuacij|evakuacij, -an, -ad|эвакуация|evakko|||||||||
v.|evakoida|evakujiru/ida, -ib, -i|эвакуировать|evakuoida|||||||||
s.|evol’uucij|evol’ucij, -an, -ad|эволюция|evoluutio|||||||||
adv.|ezmaiči|ezmaači|вначале|ensiksi, alussa|||||||||
s.|ezmaine|ezma/an’e, -ažen, -št|первенец|esikoinen|||||||||
a.|ezmaine|ezma/an’e, -ažen, -št|передний, указательный; первый, ведущий|etu-|ezmaan’e sorm|указательный палец|etusormi||||||
s.|fabrik|fabr’ik, -an, -ad|фабрика|tehdas|||||||||
s.|fajans|fajans, -an, -ad|фаянс|fajanssi|||||||||
s.|faje|faje, -n, -d|фойе|lämpiö|||||||||
s.|fakel|fakel, -an, -ad|факел|soihtu|||||||||
s.|fakt|fakt, -an, -ad|факт|tosiasia, faktumi|||||||||
s.|faktor|faktor, -an, -ad|фактор|faktori|||||||||
s.|fakultet|fakul’t’et, -an, -ad|факультет|tiedekunta|||||||||
s.|falšifk|fal’šifk, -an, -ad|фальшивка|väärennys|||||||||
s.|familij|famil’ij, -an, -ad|фамилия|sukunimi|||||||||
s.|faner|fan’er, -an, -ad|фанера|vaneri|||||||||
s.|fantazij|fantaz’ij, -an, -ad|фантазия|fantasia|||||||||
s.|fašizm|fašizm, -an, -ad|фашизм|fasismi|||||||||
s.|fasol’|fasol’, -in, -id|фасоль|pavut|||||||||
s.|faun|faun, -an, -ad|фауна|fauna|||||||||
s.|federacij|fed’eracij, -an, -ad|федерация|federaatio|||||||||
s.|feiverk|feiverk, -an, -ad|фейерверк|ilotulitus|||||||||
s.|felleton|feljeton, -an, -ad|фельетон|pakina|||||||||
s.|fena|fena, -n, -d|фен|hiustenkuivaaja|||||||||
s.|ferm|ferm, -an, -ad|ферма|farmi|||||||||
s.|feršal’|feršal’|фельшер|välskäri|||||||||
s.|festival’|fest’ival’|фестиваль|festivaali|||||||||
s.|fetr|fetr, -an, -ad|фетр|huopa|||||||||
s.|feural’|fevral’, -an, -ad|февраль|helmikuu|||||||||
s.|figur|figur, -an, -ad|фигура|figuuri, kuvio|||||||||
s.|figurist|figur’ist, -an, -ad|фигурист|kaunoluistelija|||||||||
s.|fiksaž|fiksaž, -an, -ad|фиксаж|fikseeraus, kiinnitys|||||||||
s.|filatelij|filatel’ij, -an, -ad|филателия|filatelia|||||||||
s.|filial|fil’ial, -an, -ad|филиал|filiaali|||||||||
s.|film|fil’m, -an, -ad|фильм|filmi, elokuva|||||||||
s.|filolog|filolog, -an, -ad|филолог|filologi|||||||||
s.|filosof|filosof, -an, -ad|философ|filosofi|||||||||
s.|filter|fil’tr, -an, -ad|фильтр|filtteri, suodatin|||||||||
s.|fina|fina, -n, -d|финн|suomalainen|finad tul’d’ihe|финны пришли|suomalaiset tulivat||||||
s.|fioletovoi|fiol’etov/ij, -uun, -uud |фиолетовый|violetti|||||||||
s.|firm|firm, -an, -ad|фирма|firma, liike|||||||||
s. yhd.|füüzkultuur|fis/kul’tura|физкультура|voimistelu|||||||||
s.|flakon|flakon, -an, -ad|флакон|pullo|||||||||
s.|flang|flang, -an, -ad|фланг|sivusta|||||||||
s.|flomaster|flomast’er, -an, -ad|фломастер|huopakynä|||||||||
s.|floor|flora, -n, -d|флора|floora|||||||||
s.|flott|flota, -n, -d|флот|laivasto|||||||||
s.|fokus|fokus, -an, -ad|фокус|temppu|||||||||
s.|folklor|fol’klor, -an, -ad|фольклор|folklore, kansanrunous|||||||||
s.|fonar’|fonar’|фонарь|lyhty|||||||||
s.|fonarikaine|fonar’ika/an’e, -ažen, -št|фонарик|taskulamppu|||||||||
s.|fond|fond, -an, -ad|фонд|säätiö|||||||||
s.|fonetik|fonet’ik, -an, -ad|фонетика|fonetiikka|||||||||
s.|fontan|fontan, -an, -ad|фонтан|suihkulähde|||||||||
s.|formul|formul, -an, -ad|формула|kaava, formula|||||||||
v.|forssida|forsta, fors'ib, fors'ii |щеголять, форсить|komeilla, koreilla, keikailla|||||||||
s.|fortepian|fortepjan, -an, -ad|фортепьано|piano|||||||||
s.|fotograf|fotograf, -an, -ad|фотограф|fotografi, valokuvaaja|||||||||
s.|fotokartočk|fotokartočk, -an, -ad|фотокарточка|valokuva|||||||||
s.|front|front, -an, -ad|фронт|rintama|||||||||
s.|fuar|fara, -n, -d|фара|ajovalo|||||||||
s. mon.|fuarad|far/ad, -uun, -uud|фары|ajovalot|||||||||
v.|fuattida|fuatta, fuat'ib, fuat'ii|выхватить|riittää|||||||||
s.|fuaz|faza, -n, -d|фаза|faasi, vaihe|||||||||
s.|fudboll|fudbol, -an, -ad|футбол|jalkapallo|||||||||
s.|fufaik|fufaik, -an, -ad|фуфайка|pusero, toppatakki|||||||||
s.|fundament|fundament, -an, -ad|фундамент|fundamentti, perusta|||||||||
s.|funkcij|funkcij, -an, -ad|функция|funktio, tehvävä|||||||||
s.|funt|funt, -an, -ad|фунт|punta. naula|||||||||
s.|furašk|furašk, -an, -ad|фуражка|lakki|||||||||
s.|futl’ar|futl’ar, -an, -ad|футляр|kotelo|||||||||
s.|füüzikoi|fiz’ik, -an, -ad|физик|fyysikko|||||||||
v.|gadaida|gada/ada, -ab, -a|гадать|povata, ennustaa|||||||||
s.|gaik|gaik, -an, -ad|гайка|mutteri|||||||||
s.|galanterij|galant’er’ei|галантерея|lyhyttavara|||||||||
s.|gallaktik|gallakt’ik, -an, -ad|галлактика|galaksi|||||||||
s.|gallerij|gal’l’er’ei|галлерея|galleria|||||||||
s.|galstuk|galstuk, -an, -ad|галстук|solmio|||||||||
s.|gamak|gamak, -an, -ad|гамак|riippumatto|||||||||
s.|gamm|gamm, -an, -ad|гамма|gamma|||||||||
s.|garantij|garant’ij, -an, -ad|гарантия|takuu|||||||||
s.|garaž|garaž, -an, -ad|гараж|autotalli|||||||||
s.|garderob|gard’erob, -an, -ad|гардероб|vaatekomero, garderobi|||||||||
s.|garnir|garn’ir, -an, -ad|гарнир|lisuke|||||||||
s.|garnitur|garn’itur, -an, -ad|гарнитура|kirjasintyyppi|||||||||
s.|garnizon|garn’izon, -an, -ad|гарнизон|varuskunta|||||||||
s.|gastrol’|gastrol’i, -an, -ad|гастроли|vierailu|||||||||
s.|gastronom|gastronom, -an, -ad|гастроном|gastronomi|||||||||
s.|gavan’|gavan’, -in, -id|гавань|satama|||||||||
s.|gazet|gaz’et, -an, -ad|газета|sanomalehti|||||||||
s.|gazu|gazu, -n, -d|газ|kaasu|||||||||
s.|d'eneral|gen’eral, -an, -ad|генерал|kenraali|||||||||
s.|geografij|geografij, -an, -ad|география|maantiede|||||||||
s.|geolog|geolog, -an, -ad|геолог|geologi|||||||||
s.|geometrij|geometr’ij, -an, -ad|геометрия|geometria|||||||||
s.|georgin|georgin, -an, -ad|георгин|daalia|||||||||
s.|geran’|geran’, -in, -id|герань|pelargonia|||||||||
s.|gerb|gerb, -an, -ad|герб|vaakuna|||||||||
s.|gerbarij|gerbar’ij, -an, -ad|гербарий|herbaario|||||||||
a.|germanskoi|germansk/ij, -uun, -uud |германский|saksalainen|||||||||
s.|geroi|geroi|герой|sankari|||||||||
s.|gigant|gigant, -an, -ad|гигант|gigantti|||||||||
s.|giir|giir'|гиря|kahvakuula|||||||||
s.|gimn|gimn, -an, -ad|гимн|hymni|||||||||
s.|gimnast|gimnast, -an, -ad|гимнаст|voimistelija|||||||||
s.|gimnazij|gimnaz’ij, -an, -ad|гимназия|gymnasio|||||||||
s.|gips|gips, -an, -ad|гипс|kipsi|||||||||
s.|girl’and|girl’and, -an, -ad|гирлянда|köynnös, girlandi|||||||||
s.|gitar|gitar, -an, -ad|гитара|kitara|||||||||
s.|globus|globus, -an, -ad|глобус|karttapallo|||||||||
v.|gluheta|gluhe/ta, -nob, -n’ ~ -n’ii|глохнуть|kuuroutua|||||||||
a.|gluhij|gluh/ij (IL), -uun, -uud |глухой|kuuro|||||||||
a.|gluhij|gluhuu, -n, -d  (KTK)|глухой|kuuro|||||||||
s.|gobelen|gobel’en, -an, -ad|гобелен|gobeliini|||||||||
s.|gola|gol, -an, -ad|гол|maali|||||||||
s.|golf|gol’f, -an, -ad|гольф|golf|||||||||
s. mon.|golfad|gol’f/ad, -uun, -uud|гольфы|polvisukat|||||||||
s.|gollandec|golland’ec|голландец|hollantilainen|||||||||
s. mon.|golupcad|golupcad|голубцы|kaalikääryleet|||||||||
s.|gongren|gongren, -an, -ad|гангрена|kuolio|||||||||
s.|gonorar|gonorar, -an, -ad|гонорар|palkkio|||||||||
s.|gor’a|gor’a, -an, -ad|горе|suru, murhe|||||||||
s.|gor’učij|gor’učij, -an, -ad|горючее|polttoaine|||||||||
v.|gor’uida|(Pal) gor’u/uda, -ub, -u|горевать|murehtia|||||||||
s.|gorčic|gorčic, -an, -ad|горчица|sinappi|||||||||
v.|gordi’dakse|gord’i/dakse, -že, -ihe(ze)|гордиться|olla ylpeä|||||||||
s.|gorkom|gorkom, -an, -ad|горком|kaupunginkomitea|||||||||
s.|gorsovet|gorsovet, -an, -ad|горсовет|kaupunginneuvosto|||||||||
s.|gospital’|gospital’, -in, -id|госпиталь|sotilassairaala|||||||||
s.|gostinč|gost’inč, -an, -ad|гостинец|tuliainen|||||||||
s.|gostinič|gost’in’ic, -an, -ad|гостиница|hotelli|||||||||
s.|gostitand|gost’itand, -an, -ad|пир|kestittäminen|||||||||
v.|gostittada|gost’i/tada, -tab, -t’ ~ -t’ii|угощать, потчевать|kestittää|||||||||
s.|gosudarstv|gosudarstv, -an, -ad|государство|valtio|||||||||
s.|gradus|gradus, -an, -ad|градус|aste|||||||||
s.|grafin|grafin, -an, -ad|графин|karahvi|||||||||
s.|gramm|gramm, -an, -ad|грамм|gramma|||||||||
s.|gramot|gramot, -an, -ad|грамота|kunniakirja|||||||||
s.|granat|granat, -an, -ad|граната|kranaatti|||||||||
s.|granič|gran’ic, -an, -ad|граница|raja|||||||||
s.|granit|granit, -an, -ad|гранит|graniitti|||||||||
s.|gravij|gravij, -an, -ad|гравий|sora|||||||||
s.|gravirofk|gravirofk, -an, -ad|гравировка|graveeraus, kaiverrus|||||||||
s.|grelk|grelk, -an, -ad|грелка|lämmitin|||||||||
s. mon.|grenkad|grenk/ad, -uun, -uud|гренки|korput|||||||||
s.|griähk|gr’iäh, -an, -ad|грех|räähkä, synti|||||||||
a.|gribahine|gr’ibahi/in’e, -ižen, -št|грибной|sieni-|||||||||
s.|gribanik|gr’iban’ik, -an, -ad|грибник|sienestäjä|||||||||
s.|gripp|gr'ipp, -an, -ad|грипп|flunssa|||||||||
s.|grivenik|griven’n’ik, -an, -ad|гривенник|kymmenen kopeekan kolikko|||||||||
v.|grizida|griz’i/da, -b, -i|грызть|purra|||||||||
