s.|diskusij|d’iskus’s’ij|дискуссия|v.||||||
s.|dispanser|d’ispanser|диспансер|adv.||||||
s.|dispeččer|d’ispeččer|диспетчер|a.||||||
s.|disput|d’isput|диспут|v.||||||
s.|dissertacij|d’is’s’ertacij|диссертация|s.||||||
s.|distancij|d’istancij|дистанция|v.||||||
s.|diversij|d’ivers’ij|диверсия|s.||||||
s.|dizel’|d’izel’|дизель|v.||||||
s.|dnevnik|dn’evn’ik|дневник|s.||||||
s.|docent|docent|доцент|v.||||||
s.|dogovor|dogovor|договор|s.||||||
v.|dokažida|dokažida|доказать|s.||||||
s.|doktrin|doktr’in|доктрина|s.||||||
s.|dokument|dokument|документ|s.||||||
s.|dollar|dollar|доллар|a.||||||
s.|dolžnost’|dolžnost’|должность|s.||||||
a.|domennij|domennij|доменный|s.||||||
s.|domkrat|domkrat|домкрат|s.||||||
s.|dopros|dopros|допрос|s.||||||
s.|dorog|dorog|дорога|s.||||||
s.|doverennost’|dover’ennost’|доверенность|s.||||||
s.|drama|drama|драма|v.||||||
s.|dramaturg|dramaturg|драматург|v.||||||
v.|dreifuida|dr’eifuida|дрейфовать|||||||
v.|dressiruida|dr’es’s’iruida|дрессировать|||||||
s.|drobu|drobu|дробь|||||||
s.|droždid|drožžid|дрожжи|||||||
s.|drušk|drušk, -an, -ad|шафёр|||||||
s.|druug|druug|любовник|||||||
v.|družida|društa|дружить|||||||
s.|družind|družind|дружба|||||||
v.|duavida|duavda|душить|||||||
v.|duavida|duavda|задушить|||||||
v.|duavida|duavda|удушить|||||||
s.|duel’|duel’|дуэль|||||||
s.|duet|duet|дуэт|||||||
a.|düged|d’uged|нелёгкий|||||||
adv.|düged|d’uged|трудно|||||||
a.|düged|d’uged|трудный|||||||
a.|düged|d’uged|тяжёлый|||||||
a.|düged|d’uged|увесистый|||||||
v.|dügenzoittada|d’ugenzuu/tta, -tab, -t’ ~ -t’ii|затруднить|||||||
v.|dügenzoittada|d’ugenzuu/tta, -tab, -t’ ~ -t’ii|обременять|||||||
s.|dupl’or|dupl’or|дублёр|||||||
s.|durm|dur’m|дёрн; лужайка, газон|nurmi, nurmikko||||||
s.|dürü|d’uru|гром, грохот; гроза|jyrinä||||||
s.|dürü|d’uru|раскат|||||||
s.|dušš|duš|душ|||||||
s.|duuh|duuh|дух|||||||
s.|duuh|duuh|запах|||||||
a.|duuhukaz|duhukaz (IL)|душистый|||||||
v.|duumaida|duumaada|думать||rubeta duumaamaha|начать думать||||
v.|duumaida|duumaada|замышлять|||||||
v.|duumaida|duumaada|размышлять|||||||
s.|düvä|d’üvä|зерно|||||||
s.|dvigatel’|dvigat’el’|двигатель|v.||||||
s.|dvoik|dvoik|двойка|kakkonen||||||
s.|dvorč|dvorc|дворец|v.||||||
s.|džaz|džaz|джазз|s.||||||
s.|džem|džem|джем|s.||||||
s.|džincad|džinsi|джинсы|s.||||||
v.|eččida|ečta|искать|||||||
v.|eččida|ečta|разыскивать|||||||
s.|eččida|ečta|шарить|||||||
s.|ečind|ečind|иск|||||||
s.|ečind|ečind|обыск|||||||
s.|ečind|ečind|поиски|||||||
s.|ečind|ečind|розыск|||||||
v.|ečitelta|ečitel’da|обыскать|||||||
a.|edahaine|edaha/an’e, -ažen, -št|далёкий|||||||
adv.|edahaks|edahaks|вдаль|kauas||||||
adv.|edahan|edahan|вдалеке|kaukana, etäällä||||||
adv.|edahan|edahan|далеко|s.||||||
adv.|edahanpiä|edahampiä|издалека|||||||
adv.|edelpiä|edelpiä|заранее|||||||
s. yhd.|edelpiämaksand|edelpiä/maksand|задаток|||||||
adv.|edemba|edemba|дальше|s.||||||
adv.|edembaks|edembaks|подальше|||||||
adv.|edes|edes|впереди||olda edes|быть впереди, заслонять||||
adv.|edespiä|edes/piä|спереди|||||||
v.|edeta|edeta|отдалиться|||||||
s.|effekt|effekt|эффект|||||||
s.|efir|efir|эфир|||||||
adv.|egläi|egl’ää|вчера|eilen||||||
a.|egläine|egl’ään’e|вчерашний|eilinen||||||
s.|egojizm|egojizm|эгоизм|||||||
s.|egzamen|egzamen|экзамен|||||||
s.|egzamen|egzamen, -an, -ad|экзамен|tentti||||||
s.|egzeml’ar|egzeml’ar|экземляр|||||||
v.|ehtida|ehta|успевать|||||||
s. yhd.|ehtzor’a|eht/zor’a|вечерняя зоря|||||||
a.|ei-amu|ei/amu|недавно|||||||
a.|ei-čoma|ei/čoma|некрасивый|||||||
adv.|ei-dügedas|ei/d’ugedas|нетрудно|||||||
adv.|ei-edahan|ei/edahan|невдалеке|||||||
a.|ei-edahan|ei/edahan|недалеко|||||||
adv.|ei-hätken|ei/hät’ken|недолго|||||||
adv.|ei-kallehes|ei/kal’hes|недорого|||||||
a.|ei-kova|ei/kova|нетвердый|||||||
a.|ei-küps’|ei/küps’|неспелый|||||||
a.|ei-luja|ei/luja|непрочный|||||||
s. yhd.|ei-muga|ei/muga|неверно|||||||
v.|ei-olda|ei/olda|отсутствовать|||||||
adv.|ei-pahoin|ei/pahuun|недурно|||||||
a.|ei-räkk|ei/r’äkk|нежаркий|||||||
a.|ei-vihaž|ei/vihaž|незлой|||||||
a.|eile-kuurij|iel’e/kuur’ij|некурящий|||||||
s.|ekipaž|ekipaž|экипаж|||||||
s.|ekran|ekran|экран|||||||
s.|ekranizacij|ekran’izacij|экранизация|||||||
s.|ekskalator|ekskalator|эскалатор|||||||
s.|ekskurs|ekskurs’ij|экскурсия|||||||
s.|ekspedicij|eksped’icij|экспедиция|||||||
s.|eksperiment|eksper’iment|эксперимент|||||||
s.|ekspert|ekspert|эксперт|||||||
s.|eksponat|eksponat|экспонат|||||||
s.|eksport|eksport|экспорт|||||||
s.|ekspress|ekspress|экспресс|||||||
s.|ekvator|ekvator|экватор|||||||
v.|eläda|el’äda|жить||rubeta el’ämaha|начать жить, зажить||||
v.|eläda|el’äda|обитать|||||||
v.|eläda|el’äda|пожить|||||||
v.|eläda|el’äda|существовать|||||||
s.|eläj|el’äj|обитатель|||||||
s.|eländ|el’änd|жизнь|||||||
s. yhd.|eländsija|el’änt/s’ija|местожительство, место жительства|||||||
a.|eläv|el’äb|живой|||||||
adv.|elävaze|el’äbaze|живьём, заживо|||||||
v.|elävduda|el’äbduda|воскреснуть|||||||
v.|elävduda|el’äbduda|оживать|||||||
s.|električk|el’ektr’ičk|электричка|||||||
s.|elektrikoi|el’ektr’ik|электрик|||||||
s.|elektrobritv|el’ektro/br’itv|электробритва|||||||
s.|elektropojezd|el’ektro/pojezd|электропоезд|||||||
s.|element|el’ement|элемент|||||||
s.|elevator|el’evator|элеватор|||||||
a.|elgendaj|el’gendaj|смыслённый|||||||
s.|elgendamine|el’gendami/in’e, -ižen, -št|понимание|||||||
v.|elgeta|el’geta|понимать|||||||
v.|elgeta|el’geta|смыслить|||||||
v.|elgeta|el’geta|сознавать|||||||
s.|elo|elo|богатство|vauraus||||||
s. yhd.|eloaig|elo/aig|жизнь, время жизни|elämä, elinaika|oma eloaig|биография||||
s.|emä|ema ~ emä|самка|||||||
s.|emä|ema ~ emä|самка|||||||
s.|emag|emag|хозяйка|||||||
s. yhd.|emäkoir|emä/koir|сука|||||||
s. yhd.|emäkondij|emä/kond’ij|медведица|||||||
s.|emal’|emal’|эмаль|||||||
s.|emigracij|emigracij|иммиграция|||||||
s.|emigrant|emigrant|эмигрант|maastamuuttaja||||||
s.|emlem|eml’em|эмблема|||||||
adv.|endemba|endemba|пораньше|||||||
a.|endine|end’i/in’e, -ižen, -št|былой|entinen||||||
s.|energij|energij|энергия|||||||
s.|epidemij|epid’emij|эпидемия|||||||
s.|epilog|epilog|эпилог|||||||
s.|epizod|epizod|эпизод|||||||
s.|epuz|epos|эпос|||||||
adv.|erasti|erast’i|иногда|||||||
pron.|eraz|eraz|некий, некоторый||(Pal) vaa erahad|лишь некоторые||||
a.|eraz|eras’ (IL)|следующий|||||||
v.|erigduda|er’igduda|развестись|||||||
v.|erigduda|er’igduda|разлучать|||||||
adv.|eriže|erže|врозь, порознь|erikseen||||||
s.|eriže|erže|порознь|||||||
|ervheks|t’ervheks|здравствуйте|||||||
adv.|erže|erže|отдельно|||||||
s.|eskiz|eskiz|эскиз|||||||
s.|estafet|estafet|эстафета|||||||
s.|estakad|estakad|эстакада|||||||
s.|et’uud|et’ud|этюд|||||||
s.|etiket|et’iket|этикет|||||||
s.|etiketk|et’iketk|этикетка|||||||
s.|evakoi|evakuacij, -an, -ad|эвакуация|evakko||||||
v.|evakoida|evakujiruida|эвакуировать|evakuoida||||||
s.|evakuacij|evakuacij|эвакуация|||||||
s.|evol’ucij|evol’ucij|эволюция|||||||
adv.|ezmai|ezmaa|сначала|||||||
adv.|ezmaiči|ezmaači|вначале|alussa, ensiksi||||||
num.|ezmaine|ezma/an’e, -ažen, -št|первый|||||||
s.|ezmaine|ezma/an’e, -ažen, -št|первенец|||||||
a.|ezmaine|ezma/an’e, -ažen, -št|передний|||||||
a.|ezmaine|ezma/an’e, -ažen, -št|указательный||ezmaan’e sorm|указательный палец||||
adv.|ezmaižiks|ezmaažiikš|во-первых|ensimmäiseksi||||||
adv.|ezmaižiks|ezmaažiikš|сперва|||||||
s.|ezmažarg|ezmažarg|понедельник|||||||
s.|fabrik|fabr’ik|фабрика|||||||
s.|fajans|fajans|фаянс|||||||
s.|faje|faje|фойе|||||||
s.|fakel|fakel|факел|||||||
s.|fakt|fakt|факт|||||||
s.|faktor|faktor|фактор|||||||
s.|fakultet|fakul’t’et|факультет|||||||
s.|falšifk|fal’šifk|фалшивка|||||||
s.|familij|famil’ij|фамилия|||||||
s.|faner|fan’er|фанера|||||||
s.|fantazij|fantaz’ij|фантазия|||||||
s.|fašizm|fašizm|фашизм|||||||
s.|fasol’|fasol’|фасоль|||||||
s.|faun|faun|фауна|||||||
s.|federacij|fed’eracij|федерация|||||||
s.|feiverk|feiverk|фейерверк|||||||
s.|felleton|feljeton|фельетон|||||||
s.|fena|fena|фен|||||||
s.|ferm|ferm|ферма|||||||
s.|feršal’|feršal’|фельшер|||||||
s.|festival’|fest’ival’|фестиваль|||||||
s.|fetr|fetr|фетр|||||||
s.|feural’|fevral’|февраль|||||||
s.|figur|figur|фигура|||||||
s.|figurist|figur’ist|фигурист|||||||
s.|fiksaž|fiksaž|фикзаж|||||||
s.|filatelij|filatel’ij|филателия|||||||
s.|filial|fil’ial|филиал|||||||
s.|film|fil’m|фильм|||||||
s.|filolog|filolog|филолог|||||||
s.|filosof|filosof|философ|||||||
s.|filtr|fil’tr|фильтр|||||||
s.|fina|fina, -n, -d|финн|suomalainen|finad tul’d’ihe|финны пришли|suomalaiset tulivat|||
s.|fioletovij|fiol’etovij|фиолетовый|||||||
s.|firm|firm|фирма|||||||
s.|fiskultuur|fiskul’tura|физкультура|||||||
s.|flaga|flaga|флаг|||||||
s.|flakon|flakon|флакон|||||||
s.|flang|flang|фланг|||||||
s.|flomaster|flomast’er|фланель|||||||
s.|floor|flora|флора|||||||
s.|flota|flota|флот|||||||
s.|fokus|fokus|фокус|||||||
s.|folklor|fol’klor|фольклор|||||||
s.|fonar’|fonar’|фонарь|||||||
s.|fonarikaine|fonar’ika/an’e, -ažen, -št|фонарик|||||||
s.|fond|fond|фонд|||||||
s.|fonetik|fonet’ik|фонетика|||||||
s.|fontan|fontan|фонтан|||||||
s.|form|form|форма|||||||
s.|formul|formul|формула|||||||
v.|forssida|forsta|щеголять|komeilla, koreilla||||||
s.|fortepian|fortepjan|фортепиано|||||||
s.|fotograf|fotograf|фотограф|||||||
s.|fotokartočk|fotokartočk|фотокарточка|||||||
s.|front|front|фронт|||||||
s.|fuar|fara|фара|||||||
s.|fuarad|farad|фары|||||||
v.|fuattida|fuatta|выхватить|||||||
s.|fuaz|faza|фаза|||||||
s.|fudboll|fudbol|футбол|||||||
s.|fufaik|fufaik|фуфайка|||||||
s.|fundament|fundament|фундамент|||||||
s.|funkcij|funkcij|функция|||||||
s.|funt|funt|фунт|||||||
s.|furašk|furašk|фуражка|||||||
s.|futl’ar|futl’ar|футляр|||||||
s.|füüzikoi|fiz’ik|физик|||||||
v.|gadaida|gadaada|гадать|povata, ennustaa||||||
s.|gaik|gaik|гайка|mutteri||||||
s.|galanterei|galant’er’ei|галантерея|lyhyttavara||||||
s.|gallaktik|gallakt’ik|галлактика|galaksi||||||
s.|gallerei|gal’l’er’ei|галлерея|galleria||||||
s.|galstuk|galstuk|галстук|solmio||||||
s.|gamak|gamak|гамак|riippumatto||||||
s.|gamm|gamm|гамма|gamma||||||
s.|garantij|garant’ij|гарантия|takuu||||||
s.|garaž|garaž|гараж|autotalli||||||
s.|garbal|zgarbol|клюква|||||||
s.|garderob|gard’erob|гардероб|vaatekomero, garderobi||||||
s.|garnir|garn’ir|гарнир|lisuke||||||
s.|garnitur|garn’itur|гарнитура|kirjasintyyppi||||||
s.|garnizon|garn’izon|гарнизон|varuskunta||||||
s.|gastrol’|gastrol’i|гастроли|||||||
s.|gastronom|gastronom|гастроном|gastronomi||||||
s.|gavan’|gavan’|гавань|satama||||||
s.|gazet|gaz’et|газета|sanomalehti||||||
s.|gazu|gazu|газ|kaasu||||||
s.|general|gen’eral|генерал|kenraali||||||
s.|geografij|geografij|география|||||||
s.|geolog|geolog|геолог|geologi||||||
s.|geometrij|geometr’ij|геометрия|geometria||||||
s.|georgin|georgin|георгин|daalia||||||
s.|geran’|geran’|герань|pelargonia||||||
s.|gerb|gerb|герб|vaakuna||||||
s.|gerbarij|gerbar’ij|гербарий|herbaario||||||
a.|germanskij|germanskij|германский|saksalainen||||||
s.|geroi|geroi|герой|sankari||||||
s.|gigant|gigant|гигант|gigantti||||||
s.|giir|giir|гиря|kahvakuula||||||
s.|gimn|gimn|гимн|hymni||||||
s.|gimnast|gimnast|гимнаст|voimistelija||||||
s.|gimnazij|gimnaz’ij|гимназия|gymnasio||||||
s.|gips|gips|гипс|kipsi||||||
s.|girl’and|girl’and|гирлянда|köynnös, girlandi||||||
s.|gitar|gitar|гитара|kitara||||||
s.|globus|globus|глобус|karttapallo||||||
v.|gluheta|gluheta|глохнуть|kuuroutua||||||
a.|gluhij|gluhij|глухой|kuuro||||||
s.|gobelen|gobel’en|гобелен|gobeliini||||||
s.|gol|gol|гол|maali||||||
s.|golf|gol’f|гольф|golf||||||
s.|golfad|gol’fad|гольфы|polvisukat||||||
s.|gollandec|golland’ec|голландец|hollantilainen||||||
s. mon.|golupcad|golupcad|голубцы|kaalikääryleet||||||
s.|gongren|gongren|гангрена|kuolio||||||
s.|gonorar|gonorar|гонорар|palkkio||||||
s.|gor’a|gor’a|гора|suru, murhe||||||
s.|gor’učij|gor’učij|горючее|polttoaine||||||
v.|gor’uida|gor’uuda|горевать|murehtia||||||
s.|gorčic|gorčic|горчица|sinappi||||||
v.|gordi’dakse|gord’i/dakse, -že, -ihe(ze)|гордиться|olla ylpeä||||||
s.|gorkom|gorkom|горком|||||||
s.|gorsovet|gorsovet|горсовет|||||||
s.|gospital’|gospital’|госпиталь|(sotilas)sairaala||||||
s.|gost’|gost’|гость|vieras||||||
s.|gostinč|gost’inč|гостинец|tuliainen||||||
s.|gostinič|gost’in’ic|гостиница|hotelli||||||
s.|gostitand|gost’itand|пир|||||||
v.|gostittada|gost’i/tada, -tab, -t’ ~ -t’ii|потчевать|||||||
v.|gostittada|gost’i/tada, -tab, -t’ ~ -t’ii|угощать|||||||
s.|gosudarstv|gosudarstv|государство|valtio||||||
s.|gradus|gradus|градус|aste||||||
s.|grafin|grafin|графин|karahvi||||||
s.|gramm|gramm|грамм|gramma||||||
s.|gramot|gramot|грамота|kirje||||||
s.|granat|granat|граната|kranaatti||||||
s.|granič|gran’ic|граница|raja||||||
s.|granit|granit|гранит|graniitti||||||
s.|gravij|gravij|гравий|sora||||||
s.|gravirofk|gravirofk|гвавировка|||||||
s.|grelk|grelk|грелка|lämmitin||||||
s.|grenkad|grenkad|гренки|||||||
s.|griäh|gr’iäh|грех|räähkä, synti||||||
s.|griba|gr’iba|гриб|sieni||||||
a.|gribahine|gr’ibahi/in’e, -ižen, -št|грибной|sieni-||||||
s.|gribanik|gr’iban’ik|грибник|sienestäjä||||||
s.|gripp|gr'ipp|грипп|flunssa||||||
s.|grivenik|griven’n’ik|гривенник|kymmenen kopeekan kolikko||||||
v.|grizida|griz’ida|грызть|purra||||||
s.|groba|groba|гроб|ruumisarkku||||||
s.|gromootvod|gromootvod|громоотвод|ukkosenjohdatin||||||
s.|grošš|grošš|грош|pikkuraha||||||
v. refl.|grozidakse|groz’idakse|угрожать|||||||
v.|gruabida|gruapta|грабить|ryöstää||||||
s.|gruabind|gruabind|ограбление|ryöstö, ryövääminen||||||
a.|gruabittu|gruaptud|ограбленный|ryöstetty||||||
s. mon.|grüühäd|gr’üüh/ad, -iin, -iid|рюхи, людиковские городки|kyykkäpeli|viäta gr’üühiihe (IL) ~ viata gr’üühiil’e (SV)|играть в городки|pelata kyykkää|||
s.|gruup|gruup|группа|ryhmä||||||
s.|gruzin|gruz’in|грузин|georgialainen||||||
s.|gruzovik|gruzovik|грузовик|kuorma-auto||||||
s.|gubernij|gubern’ij|губерния|kuvernementti||||||
v.|gul’aida|gul’aada|погулять|||||||
s.|gul’ank|gul’ank|гулянка|bileet||||||
s.|gurb|gurb|горб|kyttyrä||||||
v.|gurbištuda|gurbištuda|сутулиться|||||||
s.|guus’|guus’|гусь|hanhi||||||
s.|gvardij|gvard’ij|гвардия|kaarti||||||
a.|habuhine|havuhi/in’e, -ižen, -št|хвойный|||||||
s.|habuk|habuk|ястреб|haukka||||||
s.|hago|hago|балежник|||||||
v. refl.|haikosteltakse|haikostel’dakse|зевать|||||||
v. refl.|haikostudakse|haikostudakse|зевнуть|||||||
s.|haikostuz|haikostu/z, -sen, -st|зевота|||||||
pron.|häin|häin|он, она|||||||
v.|haižuda|haišta|пахнуть|||||||
v.|hajota|häeta|исчезать|||||||
v.|hajottada|häje/tada, -tab, -t’ ~ -t’ii|потерять|||||||
v.|hajottada|häje/tada, -tab, -t’ ~ -t’ii|растерять|||||||
v.|hajottada|häjo/tada, -tab, -t’ ~ -t’ii|терять|||||||
|Hakusana|Etelälyydi|Venäjä|Suomi|Esimerkki etelälyydiksi|Esimerkin venäjännös|Esimerkin suomennos|||
